config,mode,seed,x0_pos_err_x,x0_pos_err_y,x0_pos_err_z,x0_pos_err_norm,x0_vel_err_x,x0_vel_err_y,x0_vel_err_z,x0_vel_err_norm,dv_guess_err_R,dv_guess_err_I,dv_guess_err_C,dv_guess_err_norm,t_star_guess_err
deltaRIC0,EKF-B,1,947.2198307597481,1432.297234312146,-491.23526569239755,1786.0607104638489,-1.1077885172895925,0.021409503933857484,0.5722777172881751,1.2470587602843468,,,,,
deltaRIC0,EKF-B,2,803.8030445231689,2071.1154659226836,1137.847078814606,2496.0598114499944,0.3133048221933214,0.28992009380962747,0.802283886424877,0.9087755536001048,,,,,
deltaRIC0,EKF-B,3,820.4744110854978,-1551.4311746108842,-3125.434880400669,3584.474876523163,0.957497166220512,0.45647277466168595,0.595930315138343,1.2166762748687645,,,,,
deltaRIC0,EKF-B,4,773.6018733769457,-559.4577618345668,490.8321197215925,1073.4845203912605,1.4364246393538327,-2.280605359512699,0.4927391778047503,2.739939497091959,,,,,
deltaRIC0,EKF-B,5,-1540.6599158392717,361.8466922493973,283.534008333703,1607.7803142368296,0.7388732480319041,0.5813100889851551,-1.2440199666032654,1.5593077866543006,,,,,
deltaRIC0,EKF-B,6,192.40776696476556,-182.2315577703061,1366.3279924734825,1391.790671204681,-0.6242742096672644,-0.568511271987231,0.5973215774641251,1.0342709616616226,,,,,
deltaRIC0,EKF-B,7,-230.2637034216091,1702.767092776151,-1162.697336003348,2074.68123828796,-0.021531446493775978,-0.2119786262327599,1.3870886331341434,1.4033579077831815,,,,,
deltaRIC0,EKF-B,8,295.629630397118,944.310691235107,-224.39139849787298,1014.6285328481027,1.9817527705738536,0.46348552854702546,-1.767504154410565,2.69559526166453,,,,,
deltaRIC0,EKF-B,9,-318.1709402685232,-2086.697177445458,-511.6625112366583,2171.9429971790696,-0.6174348393975241,0.000182091942208307,-0.6960539446492049,0.9304390941491227,,,,,
deltaRIC0,EKF-B,10,1243.648747182678,241.98814186875552,208.13608363951732,1283.9552548616848,-0.11703276929818543,0.6942764679021738,0.3977054721182973,0.8086322560503991,,,,,
deltaRIC0,EKF-B,11,-417.02634221111344,578.5022364926981,-1109.4399714772537,1318.8756037005476,0.32690085569974897,-0.9281384829565237,-0.21294524416655067,1.0068023093016907,,,,,
deltaRIC0,EKF-B,12,463.5051546089132,-796.7967447666598,-427.1089516537593,1015.9449480176332,-1.0033071211252096,-1.0842813094409058,-0.438904708493236,1.5410802965585455,,,,,
deltaRIC0,EKF-B,13,1939.3727966474924,363.4543962533148,919.4709853969148,2176.8538847426003,0.24188709923953056,-1.166268404747802,-0.38254937867894984,1.251013744056854,,,,,
deltaRIC0,EKF-B,14,127.53376044619665,-781.4704480846382,-224.88711330359456,823.12522438155,-0.5764492728024521,-1.8288118635696566,-0.4088528522284743,1.9606139985277455,,,,,
deltaRIC0,EKF-B,15,1774.1690632004195,-525.7038550613,-2564.3228697081545,3162.2448020594534,-0.6738562790103171,-0.03541081125131881,1.0898047917972715,1.2817997872286455,,,,,
deltaRIC0,EKF-B,16,-755.1263659031424,522.89359329409,178.10213010508792,935.6034988915237,-0.1268558366888394,1.5684942398680817,0.4714330941923117,1.6427159663499693,,,,,
deltaRIC0,EKF-B,17,-772.4515168992173,522.5322681742949,170.92957864252216,948.1235352517019,-1.8456263664242931,0.41274198165275905,-1.0877620324919446,2.181723829266709,,,,,
deltaRIC0,EKF-B,18,1351.5227275623167,1566.5608962093336,279.8549341287663,2087.8327300830138,0.0766273145392938,0.23630887884790172,0.3526392379542836,0.43135607530303083,,,,,
deltaRIC0,EKF-B,19,1261.4237304341796,910.7177735460878,562.5412320368988,1654.4030127199408,-0.7600003832302542,-1.266384980594008,0.31359912447348093,1.5098595671302524,,,,,
deltaRIC0,EKF-B,20,-707.4443359121419,-1445.4945306844763,1295.809933516418,2066.1692356757057,-0.21207477132926097,0.5339976739658058,-0.7873895896647077,0.9747366774404286,,,,,
deltaRIC0,EKF-G,1,947.2198307597481,1432.297234312146,-491.23526569239755,1786.0607104638489,-1.1077885172895925,0.021409503933857484,0.5722777172881751,1.2470587602843468,0.20092828495004567,-0.11052242918542791,-0.020729210057650934,0.23025438800515594,94.15727018896736
deltaRIC0,EKF-G,2,803.8030445231689,2071.1154659226836,1137.847078814606,2496.0598114499944,0.3133048221933214,0.28992009380962747,0.802283886424877,0.9087755536001048,0.02682114398923445,-0.19023921024640628,0.06332653104777708,0.20228835956281,17.372426807532392
deltaRIC0,EKF-G,3,820.4744110854978,-1551.4311746108842,-3125.434880400669,3584.474876523163,0.957497166220512,0.45647277466168595,0.595930315138343,1.2166762748687645,-0.148329648889348,-0.08979269682965192,0.1675418723983341,0.24111136877036451,-16.11112297825267
deltaRIC0,EKF-G,4,773.6018733769457,-559.4577618345668,490.8321197215925,1073.4845203912605,1.4364246393538327,-2.280605359512699,0.4927391778047503,2.739939497091959,0.20179958154304803,-0.047747104033461434,0.09674894157238402,0.22883010018331953,-252.81464789343215
deltaRIC0,EKF-G,5,-1540.6599158392717,361.8466922493973,283.534008333703,1607.7803142368296,0.7388732480319041,0.5813100889851551,-1.2440199666032654,1.5593077866543006,0.0038132764207404295,-0.10023023595850321,-0.07192859451734986,0.12342756574849695,-0.17114196645327134
deltaRIC0,EKF-G,6,192.40776696476556,-182.2315577703061,1366.3279924734825,1391.790671204681,-0.6242742096672644,-0.568511271987231,0.5973215774641251,1.0342709616616226,0.010756229399406937,0.036719943425470566,0.014447717633613967,0.0408997220147407,-102.94920622232627
deltaRIC0,EKF-G,7,-230.2637034216091,1702.767092776151,-1162.697336003348,2074.68123828796,-0.021531446493775978,-0.2119786262327599,1.3870886331341434,1.4033579077831815,-0.080226274699943,0.06373480749472793,-0.07246707768832819,0.12549843898354648,22.221682259558875
deltaRIC0,EKF-G,8,295.629630397118,944.310691235107,-224.39139849787298,1014.6285328481027,1.9817527705738536,0.46348552854702546,-1.767504154410565,2.69559526166453,-0.11827015646598481,0.02739630680946967,-0.013577535888265392,0.12215865510918274,-55.251717385141106
